web-scraper-order,web-scraper-start-url,price,title,availability,pagination,pagination-href,image,link,link-href
"1612613746-3173","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","19.999,90lei","Laptop DELL XPS 9700, Intel Core i9-10885H pana la 5.3GHz, 17"" UHD+ Touch, 32GB, SSD 1TB, NVIDIA GeForce RTX Max-Q 2060 6GB , Windows 10 Pro, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop DELL XPS 9700, Intel Core i9-10885H pana la 5.3GHz, 17"" UHD+ Touch, 32GB, SSD 1TB, NVIDIA GeForce RTX Max-Q 2060 6GB , Windows 10 Pro, argintiu","https://mediagalaxy.ro/laptop-dell-xps-9700-intel-core-i9-10885h-pana-la-5-3ghz-17-uhd-touch-32gb-ssd-1tb-nvidia-geforce-rtx-max-q-2060-6gb-windows-10-pro-argintiu/cpd/LAP97008958/"
"1612613761-3219","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","9.199,90lei","Laptop Gaming ASUS ROG Strix G15 G512LWS-AZ008, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 32GB, SSD 2 x 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop Gaming ASUS ROG Strix G15 G512LWS-AZ008, Intel Core i7-10750H pana la 5GHz, 15.6"" Full HD, 32GB, SSD 2 x 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g15-g512lws-az008-intel-core-i7-10750h-pana-la-5ghz-15-6-full-hd-32gb-ssd-2-x-512gb-nvidia-geforce-rtx-2070-super-8gb-free-dos-negru/cpd/LAPG512LWSAZ008/"
"1612613865-3558","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.499,90lei","Laptop Gaming Omen by HP 15-dc1000nq, Intel Core i5-8300H pana la 4.0GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 128GB, NVIDIA GeForce RTX 2060 6GB, Free Dos","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop Gaming Omen by HP 15-dc1000nq, Intel Core i5-8300H pana la 4.0GHz, 15.6"" Full HD, 8GB, HDD 1TB + SSD 128GB, NVIDIA GeForce RTX 2060 6GB, Free Dos","https://mediagalaxy.ro/laptop-gaming-omen-by-hp-15-dc1000nq-intel-core-i5-8300h-pana-la-4-0ghz-15-6-full-hd-8gb-hdd-1tb-ssd-128gb-nvidia-geforce-rtx-2060-6gb-free-dos/cpd/LAP6BK70EA/"
"1612613776-3281","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.899,90lei","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i5-1035G4 pana la 3.7GHz, 12.3"" Touch, 8GB, SSD 256GB, Intel Iris Plus Graphics, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop 2 in 1 MICROSOFT Surface Pro 7, Intel Core i5-1035G4 pana la 3.7GHz, 12.3"" Touch, 8GB, SSD 256GB, Intel Iris Plus Graphics, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-2-in-1-microsoft-surface-pro-7-intel-core-i5-1035g4-pana-la-3-7ghz-12-3-touch-8gb-ssd-256gb-intel-iris-plus-graphics-windows-10-home-negru/cpd/TPCPUV00035/"
"1612613836-3495","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.599,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN221, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","","Laptop Gaming ASUS ROG Strix G15 G512LV-HN221, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g15-g512lv-hn221-intel-core-i7-10870h-pana-la-5-0ghz-15-6-full-hd-16gb-ssd-1tb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAPG512LVHN221/"
"1612613880-3638","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.499,90lei","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 1TB, Intel Iris Plus Graphics, Free DOS, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop LENOVO IdeaPad 5 14IIL05, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 1TB, Intel Iris Plus Graphics, Free DOS, gri","https://mediagalaxy.ro/laptop-lenovo-ideapad-5-14iil05-intel-core-i7-1065g7-pana-la-3-9ghz-14-full-hd-16gb-ssd-1tb-intel-iris-plus-graphics-free-dos-gri/cpd/LAP81YH001FRM/"
"1612613880-3634","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.599,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL005, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop Gaming ASUS TUF A15 FA506IU-AL005, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660 Ti 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-tuf-a15-fa506iu-al005-amd-ryzen-7-4800h-pana-la-4-2ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1660-ti-6gb-free-dos-negru/cpd/LAPFA506IUAL005/"
"1612613731-3161","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.299,90lei","Laptop ACER Swift 3 SF313-52-53R1, Intel Core i5-1035G4 pana la 3.7GHz, 13.5"" QHD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, argintiu","In Stoc","","","","Laptop ACER Swift 3 SF313-52-53R1, Intel Core i5-1035G4 pana la 3.7GHz, 13.5"" QHD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-acer-swift-3-sf313-52-53r1-intel-core-i5-1035g4-pana-la-3-7ghz-13-5-qhd-8gb-ssd-512gb-intel-iris-plus-graphics-windows-10-home-argintiu/cpd/LAPNXHQWEX00E/"
"1612613836-3501","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.499,90lei","Laptop Gaming ASUS ROG Zephyrus G15 GA502IV-AZ040, AMD Ryzen 9 4900HS pana la 4.3GHZ, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","","Laptop Gaming ASUS ROG Zephyrus G15 GA502IV-AZ040, AMD Ryzen 9 4900HS pana la 4.3GHZ, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-g15-ga502iv-az040-amd-ryzen-9-4900hs-pana-la-4-3ghz-15-6-full-hd-16gb-ssd-1tb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAPGA502IVAZ040/"
"1612613731-3160","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.299,90lei","Laptop Gaming ASUS TUF F15 FX506LI-HN050, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, gri inchis","In Stoc","","","","Laptop Gaming ASUS TUF F15 FX506LI-HN050, Intel Core i5-10300H pana la 4.5GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Free DOS, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-tuf-f15-fx506li-hn050-intel-core-i5-10300h-pana-la-4-5ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1650-ti-4gb-free-dos-gri-inchis/cpd/LAPFX506LIHN050/"
"1612613805-3372","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.799,90lei","Laptop HP 15-gw0007nq, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home S, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop HP 15-gw0007nq, AMD Ryzen 3 3250U pana la 3.5GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home S, gri","https://mediagalaxy.ro/laptop-hp-15-gw0007nq-amd-ryzen-3-3250u-pana-la-3-5ghz-15-6-full-hd-8gb-ssd-512gb-amd-radeon-graphics-windows-10-home-s-gri/cpd/LAP238X4EA/"
"1612613865-3588","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.099,90lei","Laptop ASUS ZenBook 14 UX431FA-AM138, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Free Dos, Utopia Blue","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop ASUS ZenBook 14 UX431FA-AM138, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Free Dos, Utopia Blue","https://mediagalaxy.ro/laptop-asus-zenbook-14-ux431fa-am138-intel-core-i7-10510u-pana-la-4-9ghz-14-full-hd-16gb-ssd-512gb-intel-uhd-graphics-free-dos-utopia-blue/cpd/LAPUX431FAAM138/"
"1612613880-3635","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.599,90lei","Laptop Gaming ASUS TUF A15 FA506IU-AL010, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop Gaming ASUS TUF A15 FA506IU-AL010, AMD Ryzen 7 4800H pana la 4.2GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-tuf-a15-fa506iu-al010-amd-ryzen-7-4800h-pana-la-4-2ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1660ti-6gb-free-dos-gri-inchis/cpd/LAPFA506IUAL010/"
"1612613820-3406","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","16.999,90lei","Laptop Gaming DELL Alienware M15 R3, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Pro, gri inchis","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop Gaming DELL Alienware M15 R3, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 32GB, SSD 512GB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Pro, gri inchis","https://mediagalaxy.ro/laptop-gaming-dell-alienware-m15-r3-intel-core-i7-10750h-pana-la-5-0ghz-15-6-full-hd-32gb-ssd-512gb-nvidia-geforce-rtx-2070-super-8gb-windows-10-pro-gri-inchis/cpd/LAP73251203/"
"1612613865-3573","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.249,90lei","Laptop LENOVO Yoga S740-14IIL, Intel Core i7-1065G7 pana la 3.9GHz, 14"" HDR UHD, 16GB, SSD 1TB, Intel Iris Plus Graphics, Windows 10 Home, Mica","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop LENOVO Yoga S740-14IIL, Intel Core i7-1065G7 pana la 3.9GHz, 14"" HDR UHD, 16GB, SSD 1TB, Intel Iris Plus Graphics, Windows 10 Home, Mica","https://mediagalaxy.ro/laptop-lenovo-yoga-s740-14iil-intel-core-i7-1065g7-pana-la-3-9ghz-14-hdr-uhd-16gb-ssd-1tb-intel-iris-plus-graphics-windows-10-home-mica/cpd/LAP81RS002KRM/"
"1612613746-3207","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","9.999,90lei","Laptop LENOVO ThinkPad T14s Gen 1, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop LENOVO ThinkPad T14s Gen 1, Intel Core i7-10510U pana la 4.9GHz, 14"" Full HD Touch, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-lenovo-thinkpad-t14s-gen-1-intel-core-i7-10510u-pana-la-4-9ghz-14-full-hd-touch-16gb-ssd-512gb-intel-uhd-graphics-windows-10-pro-negru/cpd/LAP20T00041RI/"
"1612613791-3331","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.999,90lei","Laptop HP EliteBook 840 G6, Intel Core i5-8265U pana la 3.9GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop HP EliteBook 840 G6, Intel Core i5-8265U pana la 3.9GHz, 14"" Full HD, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 Pro, argintiu","https://mediagalaxy.ro/laptop-hp-elitebook-840-g6-intel-core-i5-8265u-pana-la-3-9ghz-14-full-hd-8gb-ssd-256gb-intel-uhd-graphics-windows-10-pro-argintiu/cpd/LAP6XD54EA/"
"1612613910-3739","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.399,90lei","Laptop ASUS VivoBook 15 M513IA-EJ054T, AMD Ryzen 7 4700U pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","","Laptop ASUS VivoBook 15 M513IA-EJ054T, AMD Ryzen 7 4700U pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-asus-vivobook-15-m513ia-ej054t-amd-ryzen-7-4700u-pana-la-4-1ghz-15-6-full-hd-8gb-ssd-512gb-amd-radeon-graphics-windows-10-home-negru/cpd/LAPM513IAEJ054T/"
"1612613731-3155","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.699,90lei","Laptop HUAWEI MateBook X, Intel Core i5-10210U pana la 4.2GHz, 13"", 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, argintiu","In Stoc","","","","Laptop HUAWEI MateBook X, Intel Core i5-10210U pana la 4.2GHz, 13"", 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-huawei-matebook-x-intel-core-i5-10210u-pana-la-4-2ghz-13-16gb-ssd-512gb-intel-uhd-graphics-windows-10-home-argintiu/cpd/LAP53011EBB/"
"1612613820-3423","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","11.499,90lei","Laptop 2 in 1 MICROSOFT Surface Book 2, Intel Core i7-8650U pana la 4.2GHz, 13.5"" Touch, 8GB, SSD 256GB, NVIDIA GeForce GTX 1050 2GB, Windows 10 Pro, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop 2 in 1 MICROSOFT Surface Book 2, Intel Core i7-8650U pana la 4.2GHz, 13.5"" Touch, 8GB, SSD 256GB, NVIDIA GeForce GTX 1050 2GB, Windows 10 Pro, argintiu","https://mediagalaxy.ro/laptop-2-in-1-microsoft-surface-book-2-intel-core-i7-8650u-pana-la-4-2ghz-13-5-touch-8gb-ssd-256gb-nvidia-geforce-gtx-1050-2gb-windows-10-pro-argintiu/cpd/LAPHN400025/"
"1612613761-3259","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.349,90lei","Laptop DELL Latitude 7400, Intel Core i7-8665U pana la 4.8GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop DELL Latitude 7400, Intel Core i7-8665U pana la 4.8GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, gri","https://mediagalaxy.ro/laptop-dell-latitude-7400-intel-core-i7-8665u-pana-la-4-8ghz-14-full-hd-8gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-gri/cpd/LAPN090L740014E/"
"1612613865-3580","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.199,90lei","Laptop Gaming ASUS TUF A17 FA706IU-H7015, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop Gaming ASUS TUF A17 FA706IU-H7015, AMD Ryzen 7 4800H pana la 4.2GHz, 17.3"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-tuf-a17-fa706iu-h7015-amd-ryzen-7-4800h-pana-la-4-2ghz-17-3-full-hd-16gb-ssd-1tb-nvidia-geforce-gtx-1660ti-6gb-free-dos-gri-inchis/cpd/LAPFA706IUH7015/"
"1612613924-3764","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.099,90lei","Laptop LENOVO ThinkBook 14 IIL, Intel Core i5-1035G4 pana la 3.7GHz, 14"" Full HD, 8GB, SSD 256GB, Intel Iris Plus Graphics, Free DOS, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","","Laptop LENOVO ThinkBook 14 IIL, Intel Core i5-1035G4 pana la 3.7GHz, 14"" Full HD, 8GB, SSD 256GB, Intel Iris Plus Graphics, Free DOS, gri","https://mediagalaxy.ro/laptop-lenovo-thinkbook-14-iil-intel-core-i5-1035g4-pana-la-3-7ghz-14-full-hd-8gb-ssd-256gb-intel-iris-plus-graphics-free-dos-gri/cpd/LAP20SL0048RM/"
"1612613820-3445","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.499,90lei","Laptop APPLE MacBook Pro 13"" Retina Display si Touch Bar mv992ze/a, Intel Core i5 pana la 4.1GHz, 8GB, 256GB, Intel Iris Plus Graphics 655, macOS Mojave, Silver - Tastatura layout INT","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop APPLE MacBook Pro 13"" Retina Display si Touch Bar mv992ze/a, Intel Core i5 pana la 4.1GHz, 8GB, 256GB, Intel Iris Plus Graphics 655, macOS Mojave, Silver - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-pro-13-retina-display-si-touch-bar-mv992ze-a-intel-core-i5-pana-la-4-1ghz-8gb-256gb-intel-iris-plus-graphics-655-macos-mojave-silver-tastatura-layout-int/cpd/LAPMV992ZEA/"
"1612613761-3234","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.299,90lei","Laptop Gaming ASUS ROG Strix Scar 15 G532LW-AZ092, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 2 x 512GB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop Gaming ASUS ROG Strix Scar 15 G532LW-AZ092, Intel Core i7-10875H pana la 5.1GHz, 15.6"" Full HD, 16GB, SSD 2 x 512GB, NVIDIA GeForce RTX 2070 8GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-scar-15-g532lw-az092-intel-core-i7-10875h-pana-la-5-1ghz-15-6-full-hd-16gb-ssd-2-x-512gb-nvidia-geforce-rtx-2070-8gb-free-dos-negru/cpd/LAPG532LWAZ092/"
"1612613924-3753","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.299,90lei","Laptop HP 14s-fq0010nq, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home S, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","","Laptop HP 14s-fq0010nq, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home S, argintiu","https://mediagalaxy.ro/laptop-hp-14s-fq0010nq-amd-ryzen-5-4500u-pana-la-4-0ghz-14-full-hd-16gb-ssd-512gb-amd-radeon-graphics-windows-10-home-s-argintiu/cpd/LAP1K5W6EA/"
"1612613805-3404","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","18.849,90lei","Laptop DELL XPS 9700, Intel Core i7-10750H pana la 5.0GHz, 17"" UHD+ Touch, 32GB, SSD 2TB, NVIDIA GeForce GTX 1650 Ti 4GB, Windows 10 Pro, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop DELL XPS 9700, Intel Core i7-10750H pana la 5.0GHz, 17"" UHD+ Touch, 32GB, SSD 2TB, NVIDIA GeForce GTX 1650 Ti 4GB, Windows 10 Pro, argintiu","https://mediagalaxy.ro/laptop-dell-xps-9700-intel-core-i7-10750h-pana-la-5-0ghz-17-uhd-touch-32gb-ssd-2tb-nvidia-geforce-gtx-1650-ti-4gb-windows-10-pro-argintiu/cpd/LAP97009773/"
"1612613820-3446","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.299,90lei","Laptop Gaming DELL Inspiron G5 5500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Windows 10 Home, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop Gaming DELL Inspiron G5 5500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce GTX 1660Ti 6GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-dell-inspiron-g5-5500-intel-core-i7-10750h-pana-la-5-0ghz-15-6-full-hd-16gb-ssd-1tb-nvidia-geforce-gtx-1660ti-6gb-windows-10-home-negru/cpd/LAP55009193/"
"1612613880-3626","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.699,90lei","Laptop Gaming DELL G3 3500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop Gaming DELL G3 3500, Intel Core i7-10750H pana la 5.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 Ti 4GB, Ubuntu, negru","https://mediagalaxy.ro/laptop-gaming-dell-g3-3500-intel-core-i7-10750h-pana-la-5-0ghz-15-6-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1650-ti-4gb-ubuntu-negru/cpd/LAP35009023/"
"1612613924-3745","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.299,90lei","Laptop Gaming HP Pavilion 15-ec1003nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/14/","","Laptop Gaming HP Pavilion 15-ec1003nq, AMD Ryzen 5 4600H pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 256GB, NVIDIA GeForce GTX 1650 4GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-hp-pavilion-15-ec1003nq-amd-ryzen-5-4600h-pana-la-4-0ghz-15-6-full-hd-8gb-ssd-256gb-nvidia-geforce-gtx-1650-4gb-free-dos-negru/cpd/LAP1K9J9EA/"
"1612613880-3625","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.699,90lei","Laptop ASUS Zenbook 13 UX325EA-EG022T, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop ASUS Zenbook 13 UX325EA-EG022T, Intel Core i5-1135G7 pana la 4.2GHz, 13.3"" Full HD, 8GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, gri","https://mediagalaxy.ro/laptop-asus-zenbook-13-ux325ea-eg022t-intel-core-i5-1135g7-pana-la-4-2ghz-13-3-full-hd-8gb-ssd-512gb-intel-iris-plus-graphics-windows-10-home-gri/cpd/LAPUX325EEG022T/"
"1612613939-3805","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","1.949,90lei","Laptop ASUS M509DA-EJ463T, AMD Athlon Silver 3050U pana la 3.2GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel HD Graphics 520, Windows 10 Home, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","","Laptop ASUS M509DA-EJ463T, AMD Athlon Silver 3050U pana la 3.2GHz, 15.6"" Full HD, 8GB, SSD 256GB, Intel HD Graphics 520, Windows 10 Home, gri","https://mediagalaxy.ro/laptop-asus-m509da-ej463t-amd-athlon-silver-3050u-pana-la-3-2ghz-15-6-full-hd-8gb-ssd-256gb-intel-hd-graphics-520-windows-10-home-gri/cpd/LAPM509DAEJ463T/"
"1612613910-3728","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.599,90lei","Laptop ASUS M509DA-EJ231, AMD Ryzen 7 3700U pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, AMD Radeon RX Vega 10, Free DOS, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","","Laptop ASUS M509DA-EJ231, AMD Ryzen 7 3700U pana la 4.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, AMD Radeon RX Vega 10, Free DOS, gri","https://mediagalaxy.ro/laptop-asus-m509da-ej231-amd-ryzen-7-3700u-pana-la-4-0ghz-15-6-full-hd-16gb-ssd-512gb-amd-radeon-rx-vega-10-free-dos-gri/cpd/LAPM509DAEJ231/"
