web-scraper-order,web-scraper-start-url,title,price,availability,link,link-href,image-src,pagination,pagination-href
"1612611597-643","https://www.emag.ro/laptopuri/c","Laptop Dell Latitude 3510 cu procesor Intel Core i3-10110U pana la 4.1 GHz, 15.6"", Full HD, 4GB, 128GB SSD, Intel UHD Graphics, Ubuntu, Black","2.599<sup>89</sup> <span>Lei</span>","în stoc","Laptop Dell Latitude 3510 cu procesor Intel Core i3-10110U pana la 4.1 GHz, 15.6"", Full HD, 4GB, 128GB SSD, Intel UHD Graphics, Ubuntu, Black","https://www.emag.ro/laptop-dell-latitude-3510-cu-procesor-intel-core-i3-10110u-pana-la-4-1-ghz-15-6-full-hd-4gb-128gb-ssd-intel-uhd-graphics-ubuntu-black-dl3510i3fhd4128u/pd/D8J4X7MBM/","https://s13emagst.akamaized.net/products/33393/33392888/images/res_3692c3627d18d174e2c91cb775b5c414.jpg?width=200&height=200&hash=31811E14BD956DF47B23F1A1D89C21A6","7","https://www.emag.ro/laptopuri/p7/c"
"1612611536-406","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Dell Latitude 3310 cu procesor Intel Core i5-8265U pana la 3.90 GHz, 13.3"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Ubuntu, Black","3.799<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Dell Latitude 3310 cu procesor Intel Core i5-8265U pana la 3.90 GHz, 13.3"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Ubuntu, Black","https://www.emag.ro/laptop-ultraportabil-dell-latitude-3310-cu-procesor-intel-core-i5-8265u-pana-la-3-90-ghz-13-3-full-hd-8gb-256gb-ssd-intel-uhd-graphics-ubuntu-black-n013l331013emea-ubu/pd/DSPX27MBM/","https://s13emagst.akamaized.net/products/33379/33378802/images/res_a91c652dbda98a10ccfb9ebd301054c9.jpg?width=200&height=200&hash=47ECFFED61881EB93FA4C28D11CB24A5","13","https://www.emag.ro/laptopuri/p13/c"
"1612611730-1220","https://www.emag.ro/laptopuri/c","Laptop Asus X543MA-DM621 N4000 15.6"" 4GB, SSD 256GB,NO OS","2.129<sup>90</sup> <span>Lei</span>","în stoc","Laptop Asus X543MA-DM621 N4000 15.6"" 4GB, SSD 256GB,NO OS","https://www.emag.ro/laptop-asus-n4000-15-6-4gb-ssd-256gb-no-os-x543ma-dm621/pd/DGB827MBM/","https://s13emagst.akamaized.net/products/33393/33392857/images/res_04994043e0767125f68c0e89cf40223d.jpg?width=200&height=200&hash=3A68566D6BEABBE98E4BA3743B7F3865","3","https://www.emag.ro/laptopuri/p3/c"
"1612611431-41","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Acer Swift 1 SF114-33 cu procesor Intel® Pentium® Silver N5030 pana la 3.10, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Home, Gold","2.349<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Acer Swift 1 SF114-33 cu procesor Intel® Pentium® Silver N5030 pana la 3.10, 14"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Home, Gold","https://www.emag.ro/laptop-ultraportabil-acer-swift-1-sf114-33-cu-procesor-intelr-pentiumr-silver-n5030-pana-la-3-10-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-home-gold-nx-hynex-002/pd/D5922DMBM/","https://s13emagst.akamaized.net/products/34294/34293745/images/res_6e13cc0f4bb75a03154abb11ef42f0b6.jpg?width=200&height=200&hash=C1F90C31FCABDE0B46B317E9B31CCA31","",""
"1612611701-1080","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Tohiba Portege X30-E-1G5 cu procesor Intel Core i7-8550U pana la 4.00 GHz, 13.3"", Full HD, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Black","4.999<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Tohiba Portege X30-E-1G5 cu procesor Intel Core i7-8550U pana la 4.00 GHz, 13.3"", Full HD, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Black","https://www.emag.ro/laptop-ultraportabil-tohiba-portege-x30-e-1g5-cu-procesor-intel-core-i7-8550u-pana-la-4-00-ghz-13-3-full-hd-13-3-full-hd-8gb-512gb-ssd-intel-uhd-graphics-windows-10-pro-black-pt282e-0tn00mg6/pd/DMZXVDMBM/","https://s13emagst.akamaized.net/products/34720/34719691/images/res_4d9704d9c98ab333564a709df9a29540.jpg?width=200&height=200&hash=497C49A59358226CFCF290955C9D629F","17","https://www.emag.ro/laptopuri/p17/c"
"1612611686-1035","https://www.emag.ro/laptopuri/c","Laptop HP 15-DW1024 cu procesor Intel® Core™ i3-10110U pana la 4.10 GHz, 15.6"", 4GB DDR4 , 128GB SSD, Intel® UHD Graphics,Display 15.6 inchi HD 1366 x 768, Natural Silver , Webcam + Windows 10","2.560<sup>00</sup> <span>Lei</span>","în stoc","Laptop HP 15-DW1024 cu procesor Intel® Core™ i3-10110U pana la 4.10 GHz, 15.6"", 4GB DDR4 , 128GB SSD, Intel® UHD Graphics,Display 15.6 inchi HD 1366 x 768, Natural Silver , Webcam + Windows 10","https://www.emag.ro/laptop-hp-15-dw1024-cu-procesor-intelr-coretm-i3-10110u-pana-la-4-10-ghz-15-6-4gb-ddr4-128gb-ssd-intelr-uhd-graphics-display-15-6-inchi-hd-1366-x-768-natural-silver-webcam-windows-10-lg-152042/pd/D2GR5DMBM/","https://s13emagst.akamaized.net/products/34970/34969771/images/res_8080024d2b3ebfc4e2c8c3a5589b0a8a.jpg?width=200&height=200&hash=273D80DF8CD11EAED2BB0A5EE197A587","14","https://www.emag.ro/laptopuri/p14/c"
"1612611566-525","https://www.emag.ro/laptopuri/c","Laptop Lenovo IdeaPad 1 14 inch HD, Intel Pentium Silver N5030 Quad Core, 4GB RAM, 128GB SSD, Windows 10 Home S, Ice Blue","2.499<sup>00</sup> <span>Lei</span>","în stoc","Laptop Lenovo IdeaPad 1 14 inch HD, Intel Pentium Silver N5030 Quad Core, 4GB RAM, 128GB SSD, Windows 10 Home S, Ice Blue","https://www.emag.ro/laptop-lenovo-ideapad-1-14-inch-hd-intel-pentium-silver-n5030-quad-core-4gb-ram-128gb-ssd-windows-10-home-s-ice-blue-81vu000jus/pd/DNH2FDMBM/","https://s13emagst.akamaized.net/products/34622/34621336/images/res_4b6f1f9c96eb16985163847a61ee1eed.jpg?width=200&height=200&hash=D06C9BE6260D72CBB61B36E124AE26E9","10","https://www.emag.ro/laptopuri/p10/c"
"1612611431-48","https://www.emag.ro/laptopuri/c","Laptop Lenovo IdeaPad Creator 5 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, 16GB, 256GB SSD + 1TB HDD, NVIDIA® GeForce® GTX 1650 4GB, FreeDOS, Dark Moss","5.299<sup>99</sup> <span>Lei</span>","în stoc","Laptop Lenovo IdeaPad Creator 5 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, 16GB, 256GB SSD + 1TB HDD, NVIDIA® GeForce® GTX 1650 4GB, FreeDOS, Dark Moss","https://www.emag.ro/laptop-lenovo-ideapad-creator-5-15imh05-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-16gb-256gb-ssd-1tb-hdd-nvidiar-geforcer-gtx-1650-4gb-freedos-dark-moss-82d4002drm/pd/DPTP03MBM/","https://s13emagst.akamaized.net/products/31710/31709385/images/res_f998487de4a6204f8cd1948f6a386569.jpg?width=200&height=200&hash=1FB942BA177F34BBC3072B547A58A040","",""
"1612611566-543","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion 5 15ARH05 cu procesor AMD Ryzen 5 4600H pana la 4.00 GHz, 15.6"", Full HD, 16GB, 512GB SSD, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, Phantom Black","4.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Lenovo Legion 5 15ARH05 cu procesor AMD Ryzen 5 4600H pana la 4.00 GHz, 15.6"", Full HD, 16GB, 512GB SSD, NVIDIA GeForce GTX 1650Ti 4GB, Free DOS, Phantom Black","https://www.emag.ro/laptop-gaming-lenovo-legion-5-15arh05-cu-procesor-amd-ryzen-5-4600h-pana-la-4-00-ghz-15-6-full-hd-16gb-512gb-ssd-nvidia-geforce-gtx-1650ti-4gb-free-dos-phantom-black-82b500qrrm/pd/D10VQDMBM/","https://s13emagst.akamaized.net/products/30931/30930767/images/res_0f8553c11f335f9d176c957fc50324d3.jpg?width=200&height=200&hash=0463403825E3DBFB6E7B37B01D8CDAC3","10","https://www.emag.ro/laptopuri/p10/c"
"1612611612-689","https://www.emag.ro/laptopuri/c","Laptop Dell Alienware Area 51m R2, Intel Core i7 10700K 5.1 GHz, 17.3 inch, FHD, 32GB RAM, 256GB SSD + 1TB HDD","21.545<sup>75</sup> <span>Lei</span>","ultimele 2 produse","Laptop Dell Alienware Area 51m R2, Intel Core i7 10700K 5.1 GHz, 17.3 inch, FHD, 32GB RAM, 256GB SSD + 1TB HDD","https://www.emag.ro/laptop-dell-alienware-area-51m-r2-intel-core-i7-10700k-5-1-ghz-17-3-inch-fhd-32gb-ram-256gb-ssd-1tb-hdd-dxlro273431947/pd/DBC382MBM/","https://s13emagst.akamaized.net/products/33161/33160886/images/res_f0bffc3e844e0ac9eb68d1dc6bbcf768.jpg?width=200&height=200&hash=E1759FCDA5850C019F4C3259325FD053","6","https://www.emag.ro/laptopuri/p6/c"
"1612611730-1226","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Strix G15 G512LWS cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 240Hz, 16GB, 512GB SSD, NVIDIA® GeForce® RTX 2070 SUPER™ 8GB, Free DOS, Electro Punk","7.399<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop Gaming ASUS ROG Strix G15 G512LWS cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 240Hz, 16GB, 512GB SSD, NVIDIA® GeForce® RTX 2070 SUPER™ 8GB, Free DOS, Electro Punk","https://www.emag.ro/laptop-gaming-asus-rog-strix-g15-g512lws-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-00-ghz-15-6-full-hd-240hz-16gb-512gb-ssd-nvidiar-geforcer-rtx-2070-supertm-8gb-free-dos-electro-punk-g512lws-az05/pd/D59ZF7MBM/","https://s13emagst.akamaized.net/products/31163/31162038/images/res_f8590dd046852d4bcbb15d877b0c4759.jpg?width=200&height=200&hash=902891D20871ED7AC6104A3E28EF656E","3","https://www.emag.ro/laptopuri/p3/c"
"1612611566-561","https://www.emag.ro/laptopuri/c","Laptop Asus Gaming 15.6"" TUF, F15 , FX506LI-BQ103, Intel I7-10870H, 8GB DDR4, SSD 512GB M.2, GTX 1650TI 4GB","5.099<sup>15</sup> <span>Lei</span>","ultimele 2 produse","Laptop Asus Gaming 15.6"" TUF, F15 , FX506LI-BQ103, Intel I7-10870H, 8GB DDR4, SSD 512GB M.2, GTX 1650TI 4GB","https://www.emag.ro/laptop-asus-gaming-15-6-tuf-f15-intel-i7-10870h-8gb-ddr4-ssd-512gb-m-2-gtx-1650ti-4gb-fx506li-bq103/pd/DNVHBDMBM/","https://s13emagst.akamaized.net/products/34182/34181415/images/res_196095daf2dffa1bb8b7ccdb9969f9fc.jpg?width=200&height=200&hash=11B1E737B21DC6FCA0E8C88872D149BC","10","https://www.emag.ro/laptopuri/p10/c"
"1612611612-696","https://www.emag.ro/laptopuri/c","Laptop HP 250 G7 cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", HD, 4GB, 500GB HDD, Intel UHD Graphics, Negru","2.099<sup>16</sup> <span>Lei</span>","ultimele 2 produse","Laptop HP 250 G7 cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", HD, 4GB, 500GB HDD, Intel UHD Graphics, Negru","https://www.emag.ro/laptop-hp-250-g7-cu-procesor-intel-core-i3-1005g1-pana-la-3-40-ghz-15-6-hd-4gb-500gb-hdd-intel-uhd-graphics-negru-214f6es/pd/DJT8CDMBM/","https://s13emagst.akamaized.net/products/31973/31972196/images/res_47cef1b173022f7848dab9dd00541e7c.jpg?width=200&height=200&hash=BAEF1975987CDF37C9BF6AB327E18197","6","https://www.emag.ro/laptopuri/p6/c"
"1612611730-1169","https://www.emag.ro/laptopuri/c","Laptop HP ProBook 450 G7 cu procesor Intel® Core™i5-10210U pana la 4.20 GHz Comet Lake, 15.6"", Full HD, 8GB, 1 TB HDD, Nvidia GeForce MX130 2GB, Free Dos, Silver,","3.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop HP ProBook 450 G7 cu procesor Intel® Core™i5-10210U pana la 4.20 GHz Comet Lake, 15.6"", Full HD, 8GB, 1 TB HDD, Nvidia GeForce MX130 2GB, Free Dos, Silver,","https://www.emag.ro/laptop-hp-probook-450-g7-cu-procesor-intelr-coretmi5-10210u-pana-la-4-20-ghz-comet-lake-15-6-full-hd-8gb-1-tb-hdd-nvidia-geforce-mx130-2gb-free-dos-silver-8vu14ea/pd/DTCKGBMBM/","https://s13emagst.akamaized.net/products/30135/30134240/images/res_a8b9b3918eb5cbe2575b3b9ff7dd0df1.jpg?width=200&height=200&hash=30F9E3824C01B2D687B67334E146D9B6","3","https://www.emag.ro/laptopuri/p3/c"
"1612611671-952","https://www.emag.ro/laptopuri/c","Laptop 2 in 1 Dell Latitude 9410 cu procesor Intel Core I7-10610U pana la 4.90 GHz, 14"", Full HD, 16GB, 256GB SSD, Intel UHD 620 Graphics, Windows 10 Pro, Silver","10.499<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop 2 in 1 Dell Latitude 9410 cu procesor Intel Core I7-10610U pana la 4.90 GHz, 14"", Full HD, 16GB, 256GB SSD, Intel UHD 620 Graphics, Windows 10 Pro, Silver","https://www.emag.ro/laptop-2-in-1-dell-latitude-9410-cu-procesor-intel-core-i7-10610u-pana-la-4-90-ghz-14-full-hd-16gb-256gb-ssd-intel-uhd-620-graphics-windows-10-pro-silver-n006l9410142in1eme/pd/DLKT13MBM/","https://s13emagst.akamaized.net/products/32418/32417433/images/res_51d69cf6978bb6becc16e20bc68fb1be.jpg?width=200&height=200&hash=3536F426A0663E0E920B594E3BF7DD6C","11","https://www.emag.ro/laptopuri/p11/c"
"1612611612-712","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion 5 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 Ti 4GB, FreeDOS, Phantom Black","5.299<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Lenovo Legion 5 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 Ti 4GB, FreeDOS, Phantom Black","https://www.emag.ro/laptop-gaming-lenovo-legion-5-15imh05-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-ips-16gb-512gb-ssd-nvidiar-geforcer-gtx-1650-ti-4gb-freedos-phantom-black-82au00a8rm/pd/D7TP03MBM/","https://s13emagst.akamaized.net/products/31489/31488255/images/res_5defcc0920ec818893218aea0e416c5e.jpg?width=200&height=200&hash=DA1B303929B2CAA382FE7D58E45349C7","6","https://www.emag.ro/laptopuri/p6/c"
"1612611536-438","https://www.emag.ro/laptopuri/c","Laptop Asus ROG G532LWS-AZ057, Intel® Core™ i7-10875H Processor (16M Cache, up to 5.10 GHz), 15.6inch, RAM 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, FreeDos, Negru","9.799<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Asus ROG G532LWS-AZ057, Intel® Core™ i7-10875H Processor (16M Cache, up to 5.10 GHz), 15.6inch, RAM 16GB, SSD 1TB, NVIDIA GeForce RTX 2070 Super 8GB, FreeDos, Negru","https://www.emag.ro/laptop-asus-rog-intelr-coretm-i7-10875h-processor-16m-cache-up-to-5-10-ghz-15-6inch-ram-16gb-ssd-1tb-nvidia-geforce-rtx-2070-super-8gb-freedos-negru-g532lws-az057/pd/D45C03MBM/","https://s13emagst.akamaized.net/products/31718/31717669/images/res_6475a47d5e9ba57744da2b0d355afaa6.jpg?width=200&height=200&hash=FB5CCE36000EB3ED48AEEE79EB855E74","13","https://www.emag.ro/laptopuri/p13/c"
"1612611491-239","https://www.emag.ro/laptopuri/c","Laptop HP 250 G6 cu procesor Intel® Pentium® Silver N5000 pana la 2.70 GHz, 15.6"", 4GB, 500GB, DVD-RW, Intel® UHD Graphics 605, Free DOS, Dark Ash Silver","5.624<sup>00</sup> <span>Lei</span>","în stoc","Laptop HP 250 G6 cu procesor Intel® Pentium® Silver N5000 pana la 2.70 GHz, 15.6"", 4GB, 500GB, DVD-RW, Intel® UHD Graphics 605, Free DOS, Dark Ash Silver","https://www.emag.ro/laptop-hp-250-g6-cu-procesor-intelr-pentiumr-silver-n5000-pana-la-2-70-ghz-15-6-4gb-500gb-dvd-rw-intelr-uhd-graphics-605-free-dos-dark-ash-silver-3vj21ea/pd/D2KHX4BBM/","https://s13emagst.akamaized.net/products/15193/15192913/images/res_d0fbfe5886acf37a2c4e2a618de863fc.jpg?width=200&height=200&hash=766538158A6A78C92C2B06BF44609F5C","18","https://www.emag.ro/laptopuri/p18/c"
"1612611536-407","https://www.emag.ro/laptopuri/c","Laptop ASUS X543MA-SSD1TB, cu procesor Intel® Celeron® N4000 pana la 2.60 GHz, 15.6"", HD, 4GB, SSD 1TB, Intel UHD Graphics 600, fara sistem de operare, Gri","2.544<sup>99</sup> <span>Lei</span>","ultimele 2 produse","Laptop ASUS X543MA-SSD1TB, cu procesor Intel® Celeron® N4000 pana la 2.60 GHz, 15.6"", HD, 4GB, SSD 1TB, Intel UHD Graphics 600, fara sistem de operare, Gri","https://www.emag.ro/laptop-asus-x543ma-ssd1tb-cu-procesor-intelr-celeronr-n4000-pana-la-2-60-ghz-15-6-hd-4gb-ssd-1tb-intel-uhd-graphics-600-fara-sistem-de-operare-gri-x543ma-1tb/pd/DCWSY2MBM/","https://s13emagst.akamaized.net/products/32004/32003793/images/res_eca61268127de03a4953e062ff4bb3df.jpg?width=200&height=200&hash=532A9254250757B86362322F9D3C1473","13","https://www.emag.ro/laptopuri/p13/c"
"1612611656-886","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Lenovo ThinkPad E14 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 14"", Full HD, IPS, 8GB, 1TB HDD + 256GB SSD, AMD Radeon RX 640 2GB, Windows 10 Pro, Black","4.999<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop ultraportabil Lenovo ThinkPad E14 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 14"", Full HD, IPS, 8GB, 1TB HDD + 256GB SSD, AMD Radeon RX 640 2GB, Windows 10 Pro, Black","https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-e14-cu-procesor-intel-core-i5-10210u-pana-la-4-20-ghz-14-full-hd-ips-8gb-1tb-hdd-256gb-ssd-amd-radeon-rx-640-2gb-windows-10-pro-black-20ra0012ri/pd/DF3LXYMBM/","https://s13emagst.akamaized.net/products/30229/30228365/images/res_d19335a26dab4c87380845fb7e305ada.jpg?width=200&height=200&hash=0DEC2ABBE26FE9B98572731E3CFAD1C9","8","https://www.emag.ro/laptopuri/p8/c"
"1612611597-672","https://www.emag.ro/laptopuri/c","Laptop HUAWEI MateBook X cu procesor Intel® Core™ i5-10210U pana la 3.60 GHz, 13.9"", 3K, Touch, 16GB, 512GB SSD, Intel UHD Graphics, Windows 10 Home, Silver","7.499<sup>99</sup> <span>Lei</span>","în stoc","Laptop HUAWEI MateBook X cu procesor Intel® Core™ i5-10210U pana la 3.60 GHz, 13.9"", 3K, Touch, 16GB, 512GB SSD, Intel UHD Graphics, Windows 10 Home, Silver","https://www.emag.ro/laptop-huawei-matebook-x-cu-procesor-intelr-coretm-i5-10210u-pana-la-3-60-ghz-13-9-3k-touch-16gb-512gb-ssd-intel-uhd-graphics-windows-10-home-silver-53011ebb/pd/DGMTHDMBM/","https://s13emagst.akamaized.net/products/34505/34504765/images/res_04f04f279c0e8714832861d47dac3878.jpg?width=200&height=200&hash=39707469C3FFEB854A55CC61E86A0900","7","https://www.emag.ro/laptopuri/p7/c"
"1612611671-947","https://www.emag.ro/laptopuri/c","Laptop Clevo Dream Machines RG2060 i5 15.6”/RTX2060/500 GB M.2 SSD/8 GB","5.699<sup>00</sup> <span>Lei</span>","în stoc","Laptop Clevo Dream Machines RG2060 i5 15.6”/RTX2060/500 GB M.2 SSD/8 GB","https://www.emag.ro/laptop-clevo-dream-machines-rg2060-i5-15-6-rtx2060-500-gb-m-2-ssd-8-gb-rg2060-15eu50/pd/DV2SY2MBM/","https://s13emagst.akamaized.net/products/32365/32364645/images/res_074bfda38c5ff001c5eb013d6ff417db.jpg?width=200&height=200&hash=75E887CDEF55DE49B28F4728E121D505","11","https://www.emag.ro/laptopuri/p11/c"
"1612611730-1211","https://www.emag.ro/laptopuri/c","Laptop HP 250 G7 cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 15.6"" Full HD, 4GB DDR4, 128GB SSD + 1TB HDD, DOS","2.749<sup>00</sup> <span>Lei</span>","în stoc","Laptop HP 250 G7 cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 15.6"" Full HD, 4GB DDR4, 128GB SSD + 1TB HDD, DOS","https://www.emag.ro/laptop-hp-250-g7-cu-procesor-intel-core-i5-1035g1-pana-la-3-60-ghz-15-6-full-hd-4gb-ddr4-128gb-ssd-1tb-hdd-dos-14z77ea/pd/D215HDMBM/","https://s13emagst.akamaized.net/products/24241/24240390/images/res_542f43cdca699ff21b198acbdce17be0.jpg?width=200&height=200&hash=3D985912B70C48E518BBDCC82D965DA6","3","https://www.emag.ro/laptopuri/p3/c"
"1612611745-1275","https://www.emag.ro/laptopuri/c","Laptop HP Chromebook 14-db0003na, 14 inch, dual core A4, 4Gb DDR4, 32Gb eMMC, Chrome OS","1.299<sup>00</sup> <span>Lei</span>","în stoc","Laptop HP Chromebook 14-db0003na, 14 inch, dual core A4, 4Gb DDR4, 32Gb eMMC, Chrome OS","https://www.emag.ro/laptop-hp-chromebook-14-inch-dual-core-a4-4gb-ddr4-32gb-emmc-chrome-os-14-db0003na/pd/DX2PS7MBM/","https://s13emagst.akamaized.net/products/33765/33764872/images/res_b68b902f9dc8d926351de099ad8f4de0.jpg?width=200&height=200&hash=00D29BD40828166D49371E801FBD0AD6","2","https://www.emag.ro/laptopuri/p2/c"
"1612611627-787","https://www.emag.ro/laptopuri/c","Laptop Dell Latitude 3510, Intel® Core™ i5-10210U, 8GB DDR4, SSD 256GB, Intel® UHD Graphics, Windows 10 Pro","3.998<sup>40</sup> <span>Lei</span>","în stoc","Laptop Dell Latitude 3510, Intel® Core™ i5-10210U, 8GB DDR4, SSD 256GB, Intel® UHD Graphics, Windows 10 Pro","https://www.emag.ro/laptop-dell-latitude-3510-intelr-coretm-i5-10210u-8gb-ddr4-ssd-256gb-intelr-uhd-graphics-windows-10-pro-143890/pd/D3SFZ7MBM/","https://s13emagst.akamaized.net/products/33918/33917103/images/res_f679e4ca6e2787437341d40851dc3e15.jpg?width=200&height=200&hash=B99796B7E91C445C22A630BDCDBA1CA2","4","https://www.emag.ro/laptopuri/p4/c"
"1612611491-245","https://www.emag.ro/laptopuri/c","Laptop Apple MacBook Air 13-inch, True Tone, procesor Apple M1 , 8 nuclee CPU si 8 nuclee GPU, 8GB, 512GB, Gold, ROM KB","6.899<sup>99</sup> <span>Lei</span>","în stoc","Laptop Apple MacBook Air 13-inch, True Tone, procesor Apple M1 , 8 nuclee CPU si 8 nuclee GPU, 8GB, 512GB, Gold, ROM KB","https://www.emag.ro/laptop-apple-macbook-air-13-inch-true-tone-procesor-apple-m1-8-nuclee-cpu-si-8-nuclee-gpu-8gb-512gb-gold-rom-kb-mgne3ro-a/pd/D36BL7MBM/","https://s13emagst.akamaized.net/products/33874/33873204/images/res_c022f93ef4f035a06a8c32ecd5dc8385.jpg?width=200&height=200&hash=D200471F39FEE8702542BC303F493455","18","https://www.emag.ro/laptopuri/p18/c"
"1612611446-80","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Strix SCAR 17 G732LXS cu procesor Intel® Core™ i7-10875H pana la 5.10 GHz, 17.3”, Full HD, 300Hz, 32GB, 1TB SSD, NVIDIA® GeForce® RTX 2080 SUPER™ 8GB, Windows 10 Home, Black","11.699<sup>99</sup> <span>Lei</span>","stoc epuizat","Laptop Gaming ASUS ROG Strix SCAR 17 G732LXS cu procesor Intel® Core™ i7-10875H pana la 5.10 GHz, 17.3”, Full HD, 300Hz, 32GB, 1TB SSD, NVIDIA® GeForce® RTX 2080 SUPER™ 8GB, Windows 10 Home, Black","https://www.emag.ro/laptop-gaming-asus-rog-strix-scar-17-g732lxs-cu-procesor-intelr-coretm-i7-10875h-pana-la-5-10-ghz-17-3-full-hd-300hz-32gb-1tb-ssd-nvidiar-geforcer-rtx-2080-supertm-8gb-windows-10-home-black-g732lxs-hg/pd/DDCPZYMBM/","https://s13emagst.akamaized.net/products/31144/31143753/images/res_39b19a269e3effe69896f658b95434b4.jpg?width=200&height=200&hash=D9E2BE8A8ED5AC9173F591D4B284D183","22","https://www.emag.ro/laptopuri/p22/c"
"1612611656-872","https://www.emag.ro/laptopuri/c","Laptop HP ProBook 450 G7 cu procesor Intel Core i3-10110U pana la 4.10 GHz, 15.6"", Full HD, 32GB, 512GB SSD, Intel UHD Graphics, Free DOS, Pike Silver","3.599<sup>99</sup> <span>Lei</span>","în stoc","Laptop HP ProBook 450 G7 cu procesor Intel Core i3-10110U pana la 4.10 GHz, 15.6"", Full HD, 32GB, 512GB SSD, Intel UHD Graphics, Free DOS, Pike Silver","https://www.emag.ro/laptop-hp-probook-450-g7-cu-procesor-intel-core-i3-10110u-pana-la-4-10-ghz-15-6-full-hd-32gb-512gb-ssd-intel-uhd-graphics-free-dos-pike-silver-6yy23av/pd/D0QHBDMBM/","https://s13emagst.akamaized.net/products/34182/34181602/images/res_3cfc5beafe69ef989a7d2619ef3c3bc0.jpg?width=200&height=200&hash=8DB1EF571A3B606428AEBE5281DD36AD","8","https://www.emag.ro/laptopuri/p8/c"
